Constituent Number,Constituent UUID,PGSS Year,Faculty Year,TA RD Years,Received Date,Gift Count,Total Gift Amounts,Largest Gift Amount,Last Gift Date,Last Gift Amount Ever,Months_since_last_donation,last_gift_amount,total_gift_amount,gift_count,LYBUNT_indicator,SYBUNT_Indicator,Never_donator
77255813,08672f77-c7af-4ceb-9855-68df8edc6a05,1999,,,11/22/2015,3,161.69,100,11/13/2017,51.69,8.5,51.69,161.69,3,1,0,0
77255814,abeb9244-5827-4103-9a80-744fed90857e,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255815,503120b2-4bc1-42db-a15a-a085827fe286,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255816,73aeff7d-ae3e-4999-9e14-9a0397a7c2be,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255817,d14230bb-be05-4c47-845f-5d398c9c84b8,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255819,2de17ced-3849-4d1f-bbb6-d241b7c564f6,1999,,2000,4/12/2011,1,100,100,4/12/2011,100,88.7,100,100,1,0,1,0
77255821,bdf8cb61-1da0-4858-ad2b-8cb04154636b,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255822,281644ea-0416-4733-9924-e61ed0209772,1999,,"2001, 2002",4/19/2011,1,5,5,4/19/2011,5,88.5,5,5,1,0,1,0
77255883,4d0bc77b-8c6e-43e9-8282-a9e728a6d9d5,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255847,54f45276-3f2b-48fd-84fa-27a96a1633f5,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255823,424e4f6c-f497-4551-bde8-e5043be463c2,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255824,8d968469-f29d-4ecf-be25-91055e49cf2c,1999,,,11/16/2016,2,206.36,103.18,11/13/2017,103.18,8.5,103.18,206.36,2,1,0,0
77255825,d85ed46d-e529-4e8f-b219-f8fb411d0d55,1999,,,4/20/2011,6,503.18,200,11/13/2017,103.18,8.5,103.18,503.18,6,1,0,0
77255826,6adbee9a-3ebf-45fe-b413-3ee2282ccd6c,1999,,,4/17/2011,1,100,100,4/17/2011,100,88.5,100,100,1,0,1,0
77255827,db190f05-5b62-446e-a1e8-c5d16be0958a,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255829,2e9ce199-c94b-4635-a0d5-c2236eb623b9,1999,,,7/16/2014,13,"1,010.00",360,4/16/2015,15,39.9,15,1010,13,0,1,0
77255830,4cbd8ef6-6c93-467d-a448-c779fdf9802e,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255873,2bcfd218-209d-4975-9850-2ec8576841d9,1999,,,11/20/2016,1,100,100,11/20/2016,100,20.4,100,100,1,0,1,0
77255831,509852ea-3b43-452b-a6b1-6a6ff3427f89,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255832,14671722-d1e7-4e70-9747-3632cc273302,1999,,,9/1/2011,1,25,25,9/1/2011,25,84,25,25,1,0,1,0
77255833,67468551-ed72-11e6-8ec5-1254aa67e287,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255834,aabba02d-a95a-495b-810e-e87819a3eb56,1999,,,9/20/2012,4,504.16,206.16,11/10/2017,206.16,8.6,206.16,504.16,4,1,0,0
77255835,bb1eb1b4-7f84-4e61-bfdd-7b53c5c5ad11,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255836,6746870b-ed72-11e6-8ec5-1254aa67e287,1999,,2002  2003  2004,4/12/2011,4,526.15,206.15,11/20/2016,206.15,20.4,206.15,526.15,4,0,1,0
77255837,58f40089-c5e9-4d7b-a7c5-3c89ccd0a710,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255838,04633e2d-94ff-4987-9246-6dcc29256cdd,1999,,,4/17/2011,8,308.38,51.69,11/11/2017,51.69,8.5,51.69,308.38,8,1,0,0
77255839,674688c7-ed72-11e6-8ec5-1254aa67e287,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255840,3ab6d209-90ae-40e8-a85b-fb4a38db9fb6,1999,,,8/25/2011,3,57,30,11/8/2013,30,57.3,30,57,3,0,1,0
77255841,5a4dbf32-57da-4816-b3ca-21a97965b42a,1999,,"2003, 2004",,0,0,0,,0,1000,0,0,0,0,0,1
77255842,9a259b43-544d-4a4f-8ebc-d275196539ba,1999,,2002,,0,0,0,,0,1000,0,0,0,0,0,1
77255828,50a06840-1eff-4d13-bf95-12264917f681,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77257855,675c966a-5697-4295-b5ed-0d92cac30938,1999,,,11/12/2013,5,557.85,154.67,11/9/2017,154.67,8.6,154.67,557.85,5,1,0,0
77255845,e2a1b034-941d-4963-bee6-69fb1246e97a,1999,,,9/3/2011,3,81.69,51.69,11/14/2017,51.69,8.4,51.69,81.69,3,1,0,0
77255846,aaae08cf-0904-4618-9c8c-71b2593ceaf3,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255843,41a2cbcd-aa84-47d9-99ff-96bc260fc866,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255848,fe20a93c-5817-4084-a603-2797545dbe78,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255850,acddb0fd-eec3-4765-8c81-3b4c50229231,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255851,67469154-ed72-11e6-8ec5-1254aa67e287,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255852,67469231-ed72-11e6-8ec5-1254aa67e287,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255853,1c5009dd-4459-40db-869d-78e7cd1d109b,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255849,9f43f1cf-6e4f-489c-be6c-7c6906316b53,1999,,2002,11/22/2015,6,448.18,103.18,11/20/2016,103.18,20.4,103.18,448.18,6,0,1,0
77255844,4cc5bc67-677f-41ae-918a-869d48d81c13,1999,,,11/14/2017,1,100,100,11/14/2017,100,8.4,100,100,1,1,0,0
77255854,228cc46c-e28f-46db-8090-760602f273b9,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255855,b9952d7e-a7fa-4872-9ed5-156539c089e8,1999,,,11/8/2017,1,100,100,11/8/2017,100,8.6,100,100,1,1,0,0
77255818,8db97d0b-c167-4ab2-abaf-9c34c1954fd0,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255856,9b7674fb-d3e9-4f36-94e3-34db650891a4,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255820,191a7afc-2e79-47ab-9bfd-05ab6be02e08,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255857,6746965b-ed72-11e6-8ec5-1254aa67e287,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255858,bffd38b8-b177-4e5a-94ff-ac517070999a,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255859,9a9ab139-b84d-491e-8fc5-0c58d774a1a4,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255866,49b517c6-4324-4076-ba19-682e26115afd,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255860,747edf44-2b40-4b36-a0d1-dbb11d2e8a62,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255861,f37b7f60-e840-4094-aa45-bc5fc5bbd0ad,1999,,2002,,0,0,0,,0,1000,0,0,0,0,0,1
77255862,ca5b2edd-4679-4238-871e-7807b4a1ae91,1999,,,8/18/2011,4,403.18,103.18,11/16/2016,103.18,20.5,103.18,403.18,4,0,1,0
77255803,e10f60a4-9ac8-4c9e-99d9-4fc54a928a7f,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255863,84c0f810-874a-418e-9e37-70fcb01e3b54,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255864,86f799db-c03d-4aa8-876e-e5c6704279b3,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255865,916e9c13-68ad-452a-b516-18b3f4c33f66,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255867,67469de8-ed72-11e6-8ec5-1254aa67e287,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255868,5c95dd2d-2d1e-4502-ad0d-70d8f3b8830e,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255869,67469f19-ed72-11e6-8ec5-1254aa67e287,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255870,c3840372-85d6-4f99-af51-9f6376e86e97,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255871,305608f6-2c7b-4c35-967e-f15682449dde,1999,,,11/20/2016,2,153.18,103.18,11/10/2017,103.18,8.6,103.18,153.18,2,1,0,0
77255872,eb895d05-d707-42dc-8c0c-4b6a018dd512,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255874,6a22677e-de46-467c-9ea4-158fd75c8214,1999,,,10/2/2012,1,44,44,10/2/2012,44,70.7,44,44,1,0,1,0
77255875,2108a073-a450-42aa-9e2f-30562a0f79cc,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255876,0c064e94-1d73-4657-adf0-903d2f4a392a,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255877,6df7d70f-db74-4133-bf16-70bdd028224e,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255879,6194dde9-415f-43e2-8774-7ab3b7c97b5d,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255880,f9a92c33-9b42-4f68-a059-33e9b1a9c39d,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255881,ba53558c-ef91-4e6a-8b48-e7c2574030cc,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255882,6746a6b8-ed72-11e6-8ec5-1254aa67e287,1999,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255884,a54012ef-9371-425c-942a-edd161af8166,1999,,,8/26/2011,4,"1,050.00",500,11/9/2017,500,8.6,500,1050,4,1,0,0
77255885,d214424e-4da9-4366-bed1-fba1e1401486,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255886,99120b18-6a12-4fcb-9f9b-9f74c5eb079e,2000,,,11/16/2016,1,100,100,11/16/2016,100,20.5,100,100,1,0,1,0
77255887,f6741e3f-87da-4164-8a05-eeba3fe10f4c,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255889,6746aad6-ed72-11e6-8ec5-1254aa67e287,2000,,2003,11/11/2014,5,350,200,9/24/2017,50,10.1,50,350,5,1,0,0
77255933,b62e000f-e8e4-47b4-847a-df3d98165250,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255890,6746ab6a-ed72-11e6-8ec5-1254aa67e287,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255891,5708ef54-bef6-46db-8d39-3468d3980c8d,2000,,2005,,0,0,0,,0,1000,0,0,0,0,0,1
77255892,0171a68c-b91a-4077-82bd-1dda0e5c6dfc,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255893,17f5b3be-1007-4d3b-b617-ad9cfb414de2,2000,,2003,,0,0,0,,0,1000,0,0,0,0,0,1
77255895,b6a4ad82-2276-4a48-bfa1-e95348375dea,2000,,,11/17/2016,1,257.65,257.65,11/17/2016,257.65,20.5,257.65,257.65,1,0,1,0
77255896,f2334f10-c634-47a6-82a7-32e63b014753,2000,,,4/13/2011,1,25,25,4/13/2011,25,88.7,25,25,1,0,1,0
77255897,6746afa7-ed72-11e6-8ec5-1254aa67e287,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255898,047fbb22-cdb7-441e-ac67-a5d194a528e4,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255899,efdebcac-b52b-44ba-8f59-d26b3515afd9,2000,,2003,,0,0,0,,0,1000,0,0,0,0,0,1
77255900,51205515-f0a4-4c37-902f-967afac5f12e,2000,,,3/15/2014,4,301.18,103.18,11/14/2016,103.18,20.6,103.18,301.18,4,0,1,0
77255901,9a00abfa-46a3-46d0-81ff-9847341d018c,2000,,,11/16/2014,1,25,25,11/16/2014,25,44.9,25,25,1,0,1,0
77255902,6746b46e-ed72-11e6-8ec5-1254aa67e287,2000,,2003,2/13/2011,1,500,500,2/13/2011,500,90.6,500,500,1,0,1,0
77255903,511e94b3-b5d2-438d-b68a-0573238352cf,2000,,,11/19/2014,2,250,150,11/7/2017,150,8.7,150,250,2,1,0,0
77255904,fc5ded60-78b5-4a1e-852c-8cf726a74f89,2000,,,11/11/2014,1,50,50,11/11/2014,50,45.1,50,50,1,0,1,0
77255905,86c913c1-0584-4b09-90b8-bd802d77b581,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255969,f314cab7-6744-4b74-8906-e1fe42560e46,2000,,,11/16/2015,1,45,45,11/16/2015,45,32.7,45,45,1,0,1,0
77255907,05d21172-aa6c-4547-bfa0-f0d01f928608,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255908,cccc6090-1b00-43a4-891c-00b6c522bbe6,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255927,4d0b7f0e-7a68-49d8-a3cf-262838f5094b,2000,,,10/5/2011,4,132,50,11/18/2017,50,8.3,50,132,4,1,0,0
77255909,ce4767d7-f4f7-48fe-adc3-08f5662f9814,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255906,e9fbc00e-cce3-4f58-aca9-f0f178d793d1,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255910,6e154011-cefa-4352-8cde-7e535e7a7f4a,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255911,f7f3a44d-dd81-4c68-aeba-6be276973a70,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255912,1a475954-63ab-473d-a44e-f461493bc5cd,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255913,b347e84e-2bd1-4d99-b2af-0031d71cc1ba,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255914,6746bb42-ed72-11e6-8ec5-1254aa67e287,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255916,c0cc7bfc-fcaa-4120-ae61-0447ccfbcec3,2000,,,11/11/2014,4,225.95,100,11/14/2016,25.95,20.6,25.95,225.95,4,0,1,0
77255917,f68566ea-fbe2-45b3-ac27-4c1773577822,2000,,,9/29/2011,2,"4,100.00","4,000.00",9/22/2012,"4,000.00",71.1,4000,4100,2,0,1,0
77255919,18080695-cbe2-4637-844f-891c350ae6f7,2000,,,4/15/2011,1,25,25,4/15/2011,25,88.6,25,25,1,0,1,0
77255920,eeef912a-7907-4f01-b85c-7465d948bd38,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255921,48d3181b-82cd-47da-bd21-acc2c3bdc1e4,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255922,63ec123d-41e5-4f45-a63d-dba86ac483c1,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77254380,28e5e12d-06c8-4eb6-acd7-b7088667eeb2,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255923,877e8634-f93d-4785-beab-0dc76c7832b2,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255925,e5319f89-a8b2-455e-bbb6-6e9d882842f5,2000,,,11/12/2014,1,250,250,11/12/2014,250,45,250,250,1,0,1,0
77255926,4148c560-781e-4431-858e-cb0fb680f1ff,2000,,,11/16/2014,1,100,100,11/16/2014,100,44.9,100,100,1,0,1,0
77255928,9f961dd8-a516-4ceb-9496-8addcd4292cb,2000,,,11/19/2016,1,100,100,11/19/2016,100,20.4,100,100,1,0,1,0
77255953,159af260-fc77-4a62-bac5-3137c133328c,2000,,,11/17/2015,2,150,100,11/17/2015,50,32.7,50,150,2,0,1,0
77255930,9a76ade2-ec2c-4638-9342-2aeb1cdfe2d8,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255932,74ee432d-8638-4baf-a0f0-201d4315bfca,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255964,e5f49f05-8857-48a6-8de5-4b8bbf8c2dc3,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255934,461d9dde-28aa-4d0b-9c05-7749b1aa0cc6,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255935,05c2e1ac-e8bb-4604-acf1-aaae8caa08ac,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255936,6746e5d7-ed72-11e6-8ec5-1254aa67e287,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255937,ec1b232d-327f-45a2-af6f-ecf24aacaed4,2000,,2003,9/28/2012,1,100,100,9/28/2012,100,70.9,100,100,1,0,1,0
77255918,ffa4eb1c-924f-40e9-8c01-b477e5a7ba39,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255894,6746ade4-ed72-11e6-8ec5-1254aa67e287,2000,,,12/3/2013,4,850,500,11/13/2017,500,8.5,500,850,4,1,0,0
77254381,3635e2c8-3e70-4f77-8639-e8086abaf97e,2000,,,11/19/2015,1,10,10,11/19/2015,10,32.6,10,10,1,0,1,0
77255938,7c48d4cc-a4f4-484c-89f0-b4c37eaef218,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255939,1bacf886-3c65-4bc8-9fdb-c9909e936c26,2000,,,11/16/2014,1,30,30,11/16/2014,30,44.9,30,30,1,0,1,0
77255940,fb201f59-7f52-4859-b3f7-2a1d4c2616ec,2000,,,4/12/2011,2,100,50,11/11/2015,50,32.9,50,100,2,0,1,0
77255941,fa6f15a5-7bc0-4c5b-8e9e-7c21e83ec798,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255942,54d2f649-998d-4bbf-966b-dadbea22852c,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255943,a62e3324-aa2f-466d-a292-d2a2013778ee,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255944,440ee6b1-851c-466b-a297-d8a278720fd4,2000,,2003,11/11/2014,4,90,25,11/13/2017,25,8.5,25,90,4,1,0,0
77255945,aa1a0c86-2377-456c-8e4b-b4b8e9cd983e,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255946,6f3aa856-590c-46bb-92b7-c04f502eb398,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255947,6746f2aa-ed72-11e6-8ec5-1254aa67e287,2000,,,11/16/2014,1,100,100,11/16/2014,100,44.9,100,100,1,0,1,0
77255948,48356dcf-c1db-496d-8265-809e691e64e5,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255949,6746f3d9-ed72-11e6-8ec5-1254aa67e287,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255950,9f9d234c-4ef5-4398-bb28-2a23d11b138e,2000,,,11/14/2017,1,100,100,11/14/2017,100,8.4,100,100,1,1,0,0
77255951,8f81941a-3c74-4d61-ac56-f33d7c8297da,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255952,8cb21d6e-f6de-4731-954f-4dea954f6dba,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255929,6746d094-ed72-11e6-8ec5-1254aa67e287,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255954,5449e726-0b3d-46e0-9fb7-f9b8a6bb3fae,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255931,51b4e190-562d-46d5-abf0-10bfbeaf631e,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255955,81d8dd97-7bc9-46a5-9c61-2aeb14652355,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255956,92d9c0d3-184a-424a-ab4d-008ef7338993,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255957,a933d27c-41cb-4982-8297-21ab3ced2d41,2000,,,4/15/2011,7,245,75,11/6/2017,75,8.7,75,245,7,1,0,0
77255958,02f71f65-0e7c-487f-bf5c-afe34419d222,2000,,,11/16/2014,1,25,25,11/16/2014,25,44.9,25,25,1,0,1,0
77255959,6746f9bb-ed72-11e6-8ec5-1254aa67e287,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255967,8f2a2492-d8e4-4fa8-bcf2-c1c5b9363859,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255960,e2fdeedb-dbba-453b-bf25-ef5e3a678d04,2000,,,11/19/2017,1,50,50,11/19/2017,50,8.3,50,50,1,1,0,0
77255961,adf6c980-d30b-4be6-b47e-e0245db8f739,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255915,b4afc712-256b-47d3-8e98-e5dd36885c78,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255962,2493f782-9fac-46d7-b060-95cee31dba34,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255924,4efb47f4-e279-4693-8dfa-87559f80fef8,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255963,6746fc13-ed72-11e6-8ec5-1254aa67e287,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255888,536e54d4-37bf-4e44-84aa-ebda3baa70f8,2000,,"2003, 2014",4/19/2011,2,60,50,11/4/2014,50,45.3,50,60,2,0,1,0
77255965,05eec89a-df1b-4450-9b24-9028bc9bc49f,2000,,,4/14/2011,1,50,50,4/14/2011,50,88.6,50,50,1,0,1,0
77255966,4b140cac-aff0-46f7-b76b-423abb21bd16,2000,,,12/29/2013,4,160,100,11/16/2014,25,44.9,25,160,4,0,1,0
77255968,b9b0801a-be54-4e55-9899-e37ed73bb88a,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255970,b5e5c1fd-9c45-4028-b93a-a11b8657cf4a,2000,,,11/12/2015,3,500,200,11/7/2017,200,8.7,200,500,3,1,0,0
77255971,2e8fa8cd-7d55-45b7-8f0a-2aab75abdd24,2000,,,11/7/2017,1,103.18,103.18,11/7/2017,103.18,8.7,103.18,103.18,1,1,0,0
77255972,567e323f-c800-440d-9d84-fb5f09d09154,2000,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255973,3c180f19-9388-4b03-8fee-ff8d6e8a1916,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255974,a5d4f85b-5425-4751-8336-461f72d8fe58,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255975,43fd20fa-94c4-4fd8-8463-c3bf6317cc68,2001,,,10/3/2012,10,"1,332.12",326.8,11/8/2017,100,8.6,100,1332.12,10,1,0,0
77255976,e9203621-826d-4cb2-8940-3b39861c0bd8,2001,,,11/10/2015,2,140,100,11/10/2015,40,32.9,40,140,2,0,1,0
77255977,3d1542aa-f09e-463c-8983-ac8fccf8fe07,2001,,,11/13/2017,1,25.95,25.95,11/13/2017,25.95,8.5,25.95,25.95,1,1,0,0
77256048,ce9e2916-9c17-4fa5-a9b6-3accceb48e29,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256032,751edc72-a4a2-44de-8d49-c2b4b9fecb8e,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255978,2023a85c-0ba9-45dd-bf82-305c18268625,2001,,2004,3/12/2013,9,"1,340.00",300,11/10/2017,200,8.6,200,1340,9,1,0,0
77255990,ef34b982-df5f-425b-819a-2d478fb6f1a1,2001,,,12/18/2011,79,"1,530.00",275,6/12/2018,15,1.4,15,1530,79,0,0,0
77255979,6ec6adbd-0dcc-4980-bb6f-f0f0eda9cecc,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256009,5b0fa32c-8c88-4f19-96ab-8d2301912967,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255980,db31bb2e-4eca-4e9d-9cfc-074635ba6391,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255981,36ea81f7-6f42-4b80-b6ea-a210f0b8565e,2001,,,4/19/2011,1,10,10,4/19/2011,10,88.5,10,10,1,0,1,0
77256060,5afe6019-61f8-4c9b-850b-083ae88b7a55,2001,,,12/21/2011,3,350,200,11/12/2017,50,8.5,50,350,3,1,0,0
77255983,37c32b84-2108-4293-bac4-da6805938a40,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255985,dde4620f-fba8-4f36-b507-14ba18b6e99a,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255987,3a1f0778-0f59-44c2-b573-89301ab9d7a3,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255988,785b44c6-6e89-40c4-822b-b860304519b6,2001,,2004,6/24/2013,3,742,500,11/16/2017,500,8.4,500,742,3,1,0,0
77255986,61c849bf-a8a6-4848-b603-7af73652df5f,2001,,,11/18/2017,2,51.9,25.95,11/18/2017,25.95,8.3,25.95,51.9,2,1,0,0
77255989,0ea3b173-088a-4e19-8355-8bc9e7d8509a,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255991,d6370f9b-3bc1-446c-b148-454f46ef99ca,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255992,9882a501-be2f-4879-a96a-fdea5390a686,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256047,4aea8d2b-5484-4aee-92d6-5adc0b57dad6,2001,,,4/17/2011,4,225,150,11/13/2017,150,8.5,150,225,4,1,0,0
77255993,3ea978f0-7ef3-41f0-bcbf-eae65460555e,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255994,5f3d6e13-bcec-4798-8be6-6f0f98f85c1f,2001,,,11/19/2017,1,51.69,51.69,11/19/2017,51.69,8.3,51.69,51.69,1,1,0,0
77255995,155f4364-a2bd-4c97-8ebb-264547a79e32,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255996,1e588f22-6644-4563-b188-59037006d001,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256018,94b09b30-4958-4799-8a3b-ed4744af3e53,2001,,,4/20/2011,5,800,300,11/19/2017,100,8.3,100,800,5,1,0,0
77255997,05c50143-c718-4f79-88f7-5cbf538f4e96,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255998,1ccb7b07-0931-47ac-980e-c8de20e6a11f,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77255999,10d0d8fd-cb8a-4bc9-99b2-d50d0da24cb5,2001,,,11/2/2014,5,350,100,11/18/2017,50,8.3,50,350,5,1,0,0
77256000,6a77efe7-60ff-4e2c-8b97-ff01b605058a,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256001,e9741bb5-8582-4f08-bd70-72cb244a3f80,2001,,,11/16/2014,2,50,25,11/10/2017,25,8.6,25,50,2,1,0,0
77256002,5e3b9596-6dd1-4776-bf5c-7205fc9d6ae6,2001,,,9/25/2012,5,135,40,11/15/2017,25,8.4,25,135,5,1,0,0
77256003,41ea0fc0-d2a1-482b-a470-902a042eaafe,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256035,12aac6ed-91d3-4a45-bba6-5440b4965680,2001,,,4/12/2011,6,198,36,11/8/2017,36,8.6,36,198,6,1,0,0
77256004,2aebed0e-ee1c-4271-a2c1-0e45525ced57,2001,,,8/25/2011,5,"1,530.07","1,029.97",11/19/2017,"1,029.97",8.3,1029.97,1530.07,5,1,0,0
77256005,67471b18-ed72-11e6-8ec5-1254aa67e287,2001,,,9/26/2011,5,450,150,11/7/2017,100,8.7,100,450,5,1,0,0
77256006,64aeb446-0200-4d51-9c09-56c32d1f2caa,2001,,,,0,0,0,,0,1000,0,0,0,0,0,1
77256007,5ed709fd-57e2-458c-b175-326214dc5d5e,2001,,,9/12/2011,1,10,10,9/12/2011,10,83.6,10,10,1,0,1,0
77256008,ba15dd93-ff16-4dcf-bcdc-855e130fac0f,2001,,,8/31/2011,4,803.18,500,11/13/2017,500,8.5,500,803.18,4,1,0,0
77256015,d7e139ba-8c80-47f1-81bb-589d7d0a5ca1,2001,,,4/18/2011,2,200,100,11/12/2017,100,8.5,100,200,2,1,0,0
